Loan Id,Event Type,Timestamp
92889,SMS Sent,1/19/2025
92889,Email Delivered,2/12/2025
92889,Email Sent,4/15/2025
92889,SMS Delivered,6/13/2025
92892,SMS Delivered,10/21/2024
92892,SMS Sent,11/8/2024
92892,Email Sent,11/30/2024
92892,Email Sent,12/12/2024
92892,Email Delivered,12/16/2024
92892,Email Sent,12/16/2024
92892,Email Read,1/24/2025
92892,SMS Sent,2/10/2025
92892,Email Sent,3/1/2025
92892,Email Delivered,3/8/2025
92892,SMS Delivered,3/15/2025
92892,SMS Sent,3/25/2025
92892,Email Read,3/28/2025
92892,Email Delivered,4/8/2025
92892,Email Delivered,4/18/2025
92892,SMS Delivered,5/12/2025
92892,Email Sent,5/12/2025
92892,SMS Sent,5/22/2025
92892,SMS Sent,6/1/2025
92892,SMS Delivered,6/4/2025
92892,SMS Delivered,6/23/2025
92892,SMS Delivered,7/14/2025
92892,SMS Sent,7/27/2025
92892,SMS Delivered,7/4/2025
92892,Email Delivered,7/5/2025
92892,Email Delivered,7/7/2025
92892,Email Sent,7/19/2025
92898,SMS Sent,12/5/2024
92898,Email Delivered,12/12/2024
92898,Email Delivered,12/22/2024
92898,SMS Delivered,1/23/2025
92898,Email Sent,1/27/2025
92898,Email Delivered,2/2/2025
92898,SMS Sent,2/3/2025
92898,Email Sent,3/12/2025
92898,SMS Sent,3/14/2025
92898,Email Delivered,4/5/2025
92898,Email Sent,4/18/2025
92898,SMS Sent,5/18/2025
92898,Email Sent,5/20/2025
92898,Email Delivered,6/12/2025
92898,SMS Delivered,6/12/2025
92898,Email Sent,6/15/2025
92898,SMS Delivered,6/20/2025
92898,SMS Delivered,7/12/2025
92898,Email Sent,7/24/2025
92898,Email Delivered,7/25/2025
92904,SMS Delivered,10/23/2024
92904,SMS Sent,10/29/2024
92904,SMS Delivered,1/21/2025
92904,SMS Sent,3/4/2025
92904,SMS Delivered,3/28/2025
92904,SMS Sent,7/16/2025
92904,SMS Sent,7/27/2025
92938,SMS Delivered,11/8/2024
92938,Email Sent,11/8/2024
92938,Email Sent,12/10/2024
92938,SMS Sent,1/13/2025
92938,Email Sent,1/22/2025
92938,Email Sent,1/25/2025
92938,SMS Sent,4/27/2025
92938,Email Sent,5/25/2025
92938,Email Delivered,5/27/2025
92938,Email Sent,6/5/2025
92938,Email Delivered,6/7/2025
92938,Email Delivered,7/2/2025
92938,SMS Sent,7/18/2025
92938,Email Delivered,7/21/2025
92938,Email Delivered,7/31/2025
92938,SMS Delivered,7/2/2025
92938,SMS Delivered,7/19/2025
92942,SMS Sent,11/19/2024
92942,Email Delivered,12/1/2024
92942,Email Delivered,12/16/2024
92942,Email Delivered,1/7/2025
92942,SMS Sent,2/6/2025
92942,SMS Delivered,2/18/2025
92942,SMS Delivered,4/3/2025
92942,Email Sent,5/7/2025
92942,Email Sent,5/16/2025
92942,SMS Delivered,7/20/2025
92942,SMS Sent,7/26/2025
92942,SMS Sent,7/12/2025
92942,Email Delivered,7/15/2025
92942,Email Sent,7/23/2025
92944,SMS Delivered,10/15/2024
92944,SMS Sent,1/13/2025
92944,SMS Delivered,5/28/2025
92944,SMS Sent,6/11/2025
92950,SMS Sent,10/17/2024
92950,Email Delivered,10/23/2024
92950,SMS Sent,10/28/2024
92950,Email Read,11/16/2024
92950,Email Sent,12/12/2024
92950,Email Sent,12/13/2024
92950,Email Sent,1/2/2025
92950,Email Delivered,1/24/2025
92950,SMS Delivered,2/14/2025
92950,Email Delivered,3/12/2025
92950,Email Delivered,4/4/2025
92950,Email Sent,4/23/2025
92950,Email Sent,4/23/2025
92950,Email Delivered,5/1/2025
92950,SMS Delivered,5/13/2025
92950,Email Delivered,5/14/2025
92950,Email Sent,5/19/2025
92950,Email Read,5/30/2025
92950,Email Read,6/22/2025
92950,Email Read,6/24/2025
92950,Email Read,7/31/2025
92950,SMS Sent,7/17/2025
92950,SMS Sent,7/20/2025
92951,SMS Sent,11/2/2024
92951,SMS Delivered,11/19/2024
92951,SMS Sent,12/25/2024
92951,SMS Sent,1/23/2025
92951,SMS Delivered,3/7/2025
92951,SMS Sent,5/26/2025
92951,SMS Sent,6/1/2025
92951,SMS Delivered,7/17/2025
92951,SMS Delivered,7/25/2025
92951,Email Sent,7/31/2025
92954,Email Sent,11/21/2024
92954,SMS Delivered,12/8/2024
92954,SMS Delivered,12/25/2024
92954,Email Sent,12/27/2024
92954,Email Sent,12/29/2024
92954,Email Sent,1/12/2025
92954,SMS Delivered,1/26/2025
92954,Email Delivered,2/18/2025
92954,SMS Delivered,3/10/2025
92954,Email Delivered,3/16/2025
92954,SMS Sent,4/16/2025
92954,Email Sent,5/1/2025
92954,Email Sent,5/3/2025
92954,Email Delivered,5/3/2025
92954,Email Delivered,5/11/2025
92954,Email Delivered,5/15/2025
92954,Email Delivered,6/18/2025
92954,SMS Sent,7/7/2025
92954,SMS Sent,7/9/2025
92960,SMS Delivered,11/28/2024
92960,SMS Sent,12/12/2024
92960,SMS Delivered,1/30/2025
92960,SMS Sent,2/3/2025
92960,SMS Sent,2/10/2025
92960,SMS Sent,3/1/2025
92960,SMS Delivered,3/16/2025
92960,SMS Sent,4/21/2025
92960,SMS Sent,5/23/2025
92960,SMS Sent,6/9/2025
92960,SMS Delivered,6/20/2025
92960,SMS Delivered,7/8/2025
92960,SMS Sent,7/14/2025
92962,Email Sent,10/29/2024
92962,Email Delivered,3/27/2025
92963,SMS Sent,10/29/2024
92963,SMS Delivered,10/31/2024
92963,Email Sent,11/4/2024
92963,Email Sent,11/24/2024
92963,Email Sent,11/27/2024
92963,Email Delivered,1/11/2025
92963,SMS Sent,1/12/2025
92963,SMS Delivered,1/20/2025
92963,Email Delivered,2/12/2025
92963,Email Delivered,2/25/2025
92963,Email Delivered,3/7/2025
92963,SMS Delivered,3/24/2025
92963,Email Sent,5/5/2025
92963,Email Sent,5/29/2025
92963,SMS Sent,6/26/2025
92963,Email Delivered,7/17/2025
92963,SMS Sent,7/1/2025
92963,Email Sent,7/11/2025
92963,SMS Delivered,7/15/2025
92970,Email Read,12/2/2024
92970,Email Delivered,3/21/2025
92970,Email Sent,6/17/2025
92974,SMS Delivered,10/18/2024
92974,SMS Sent,10/26/2024
92974,SMS Sent,10/28/2024
92974,Email Read,11/6/2024
92974,SMS Delivered,1/4/2025
92974,SMS Delivered,1/7/2025
92974,Email Read,3/5/2025
92974,Email Sent,3/30/2025
92974,Email Sent,4/9/2025
92974,Email Sent,4/25/2025
92974,Email Sent,4/29/2025
92974,Email Delivered,5/1/2025
92974,SMS Delivered,5/12/2025
92974,Email Sent,5/24/2025
92974,SMS Sent,6/10/2025
92974,Email Delivered,7/2/2025
92974,Email Delivered,7/9/2025
92974,Email Delivered,7/10/2025
92974,Email Delivered,7/20/2025
92975,SMS Delivered,11/15/2024
92975,Email Delivered,12/4/2024
92975,Email Sent,12/12/2024
92975,SMS Sent,12/13/2024
92975,SMS Delivered,12/14/2024
92975,SMS Delivered,12/25/2024
92975,SMS Delivered,1/18/2025
92975,Email Delivered,2/18/2025
92975,SMS Sent,4/11/2025
92975,SMS Sent,4/16/2025
92975,Email Sent,5/1/2025
92975,Email Read,5/29/2025
92975,Email Sent,6/8/2025
92975,Email Delivered,6/11/2025
92975,Email Read,7/3/2025
92975,SMS Sent,7/31/2025
92975,Email Read,7/14/2025
92975,SMS Sent,7/23/2025
92975,Email Sent,7/30/2025
92986,Email Delivered,10/15/2024
92986,Email Sent,10/16/2024
92986,Email Sent,10/23/2024
92986,Email Sent,11/8/2024
92986,Email Sent,11/27/2024
92986,SMS Sent,12/5/2024
92986,Email Delivered,12/21/2024
92986,SMS Delivered,12/28/2024
92986,Email Delivered,12/28/2024
92986,SMS Delivered,2/2/2025
92986,SMS Delivered,2/16/2025
92986,SMS Sent,3/9/2025
92986,SMS Sent,5/17/2025
92986,Email Delivered,6/21/2025
92986,Email Delivered,7/18/2025
92986,Email Sent,7/21/2025
92986,Email Delivered,7/6/2025
92986,SMS Sent,7/12/2025
92986,SMS Delivered,7/27/2025
92994,Email Delivered,12/26/2024
92994,Email Delivered,2/14/2025
92994,Email Sent,7/24/2025
92994,Email Sent,7/7/2025
92994,Email Sent,7/19/2025
92995,SMS Delivered,11/3/2024
92995,Email Sent,11/17/2024
92995,SMS Sent,11/24/2024
92995,SMS Sent,12/12/2024
92995,SMS Delivered,3/31/2025
92995,SMS Delivered,7/7/2025
92995,SMS Sent,7/8/2025
92995,SMS Sent,7/17/2025
92995,SMS Delivered,7/11/2025
92997,Email Sent,6/19/2025
92998,Email Delivered,3/8/2025
92999,SMS Delivered,10/30/2024
92999,Email Delivered,11/18/2024
92999,SMS Delivered,11/29/2024
92999,SMS Sent,1/26/2025
92999,SMS Delivered,3/6/2025
92999,Email Sent,3/12/2025
92999,SMS Sent,5/9/2025
92999,SMS Sent,7/11/2025
93001,SMS Delivered,11/11/2024
93001,Email Delivered,1/21/2025
93001,Email Sent,2/10/2025
93001,Email Sent,4/7/2025
93001,SMS Sent,4/20/2025
93001,SMS Delivered,5/14/2025
93001,SMS Sent,6/9/2025
93001,Email Sent,7/3/2025
93001,Email Delivered,7/8/2025
93001,Email Delivered,7/20/2025
93001,Email Read,7/22/2025
93010,SMS Delivered,10/19/2024
93010,Email Delivered,10/20/2024
93010,SMS Sent,11/11/2024
93010,Email Delivered,12/18/2024
93010,Email Delivered,12/22/2024
93010,Email Delivered,1/8/2025
93010,SMS Delivered,1/20/2025
93010,Email Delivered,2/4/2025
93010,SMS Sent,2/22/2025
93010,SMS Delivered,3/19/2025
93010,SMS Sent,4/7/2025
93010,Email Sent,4/16/2025
93010,Email Sent,5/12/2025
93010,Email Sent,6/24/2025
93010,Email Sent,7/5/2025
93010,SMS Delivered,7/7/2025
93010,Email Sent,7/10/2025
93010,Email Sent,7/25/2025
93019,SMS Sent,10/22/2024
93019,SMS Delivered,11/2/2024
93019,SMS Delivered,11/9/2024
93019,SMS Delivered,11/22/2024
93019,SMS Delivered,12/22/2024
93019,SMS Sent,12/26/2024
93019,SMS Delivered,1/4/2025
93019,SMS Sent,5/18/2025
93019,SMS Sent,7/14/2025
93019,SMS Sent,7/1/2025
93027,Email Sent,10/28/2024
93027,SMS Delivered,11/22/2024
93027,Email Read,12/2/2024
93027,Email Read,12/17/2024
93027,Email Delivered,1/14/2025
93027,SMS Delivered,1/19/2025
93027,Email Read,2/2/2025
93027,Email Sent,2/28/2025
93027,Email Sent,3/1/2025
93027,Email Read,3/1/2025
93027,SMS Sent,3/4/2025
93027,SMS Delivered,3/5/2025
93027,SMS Sent,3/26/2025
93027,Email Delivered,4/6/2025
93027,SMS Sent,5/21/2025
93027,Email Delivered,6/4/2025
93027,SMS Sent,6/14/2025
93027,Email Delivered,6/21/2025
93027,Email Read,7/7/2025
93027,Email Delivered,7/10/2025
93027,Email Delivered,7/17/2025
93027,Email Sent,7/19/2025
93027,Email Sent,7/25/2025
93027,Email Sent,7/26/2025
93027,SMS Delivered,7/27/2025
93029,Email Sent,11/27/2024
93029,Email Read,12/9/2024
93029,SMS Sent,1/10/2025
93029,Email Delivered,1/14/2025
93029,Email Delivered,2/1/2025
93029,Email Sent,2/7/2025
93029,Email Sent,2/18/2025
93029,Email Sent,2/27/2025
93029,Email Read,3/3/2025
93029,SMS Sent,3/30/2025
93029,Email Read,4/27/2025
93029,SMS Sent,5/13/2025
93029,Email Sent,6/4/2025
93029,SMS Sent,6/11/2025
93029,Email Sent,7/5/2025
93029,SMS Delivered,7/16/2025
93029,SMS Delivered,7/22/2025
93032,Email Sent,12/2/2024
93032,Email Delivered,6/11/2025
93040,SMS Sent,11/10/2024
93040,SMS Sent,12/4/2024
93040,SMS Sent,12/5/2024
93040,SMS Sent,2/9/2025
93040,SMS Delivered,3/4/2025
93040,SMS Delivered,3/5/2025
93040,SMS Sent,5/15/2025
93045,Email Sent,12/1/2024
93045,Email Delivered,7/23/2025
93054,SMS Delivered,10/28/2024
93054,Email Delivered,12/9/2024
93054,SMS Sent,1/4/2025
93054,SMS Delivered,1/7/2025
93054,SMS Sent,3/24/2025
93054,Email Sent,3/26/2025
93054,SMS Sent,5/18/2025
93054,SMS Sent,7/16/2025
93054,SMS Delivered,7/17/2025
93054,SMS Delivered,7/20/2025
93059,SMS Delivered,10/15/2024
93059,SMS Delivered,12/10/2024
93059,SMS Sent,2/9/2025
93059,Email Delivered,2/20/2025
93059,SMS Delivered,3/5/2025
93059,SMS Sent,3/20/2025
93059,SMS Sent,4/25/2025
93059,SMS Sent,5/20/2025
93059,SMS Delivered,6/16/2025
93059,SMS Delivered,7/13/2025
93059,SMS Sent,7/17/2025
93062,Email Delivered,11/14/2024
93062,Email Sent,2/20/2025
93065,Email Delivered,11/15/2024
93065,SMS Sent,12/21/2024
93065,SMS Sent,12/23/2024
93065,Email Read,1/7/2025
93065,Email Read,1/28/2025
93065,SMS Delivered,2/23/2025
93065,Email Sent,3/3/2025
93065,Email Delivered,3/8/2025
93065,Email Delivered,3/9/2025
93065,Email Sent,3/29/2025
93065,Email Delivered,4/2/2025
93065,Email Delivered,4/27/2025
93065,SMS Delivered,4/30/2025
93065,Email Sent,5/1/2025
93065,Email Sent,5/10/2025
93065,Email Sent,5/21/2025
93065,SMS Sent,6/20/2025
93065,Email Read,7/15/2025
93065,SMS Delivered,7/24/2025
93065,Email Read,7/30/2025
93065,Email Read,7/30/2025
93065,Email Delivered,7/6/2025
93065,Email Read,7/27/2025
93067,Email Read,1/2/2025
93067,Email Delivered,1/4/2025
93069,Email Delivered,11/29/2024
93069,SMS Sent,12/14/2024
93069,SMS Delivered,12/19/2024
93069,Email Sent,1/9/2025
93069,Email Sent,2/2/2025
93069,SMS Sent,3/1/2025
93069,Email Sent,3/7/2025
93069,Email Delivered,3/23/2025
93069,Email Sent,4/2/2025
93069,SMS Delivered,4/23/2025
93069,SMS Delivered,4/28/2025
93069,Email Delivered,5/7/2025
93069,Email Sent,5/16/2025
93069,SMS Delivered,6/1/2025
93069,Email Sent,6/5/2025
93069,SMS Sent,7/2/2025
93069,Email Delivered,7/22/2025
93069,Email Delivered,7/2/2025
93069,Email Delivered,7/14/2025
93075,Email Delivered,11/21/2024
93075,SMS Delivered,11/29/2024
93075,SMS Sent,11/29/2024
93075,SMS Delivered,1/10/2025
93075,SMS Sent,3/3/2025
93075,Email Delivered,3/5/2025
93075,Email Sent,5/12/2025
93075,Email Sent,5/28/2025
93075,SMS Sent,6/11/2025
93075,Email Sent,7/18/2025
93075,Email Sent,7/21/2025
93075,Email Delivered,7/11/2025
93075,SMS Delivered,7/13/2025
93082,Email Delivered,1/20/2025
93082,SMS Sent,4/1/2025
93082,Email Sent,6/13/2025
93084,Email Sent,4/10/2025
93085,Email Delivered,1/30/2025
93085,Email Sent,2/11/2025
93085,Email Read,5/17/2025
93089,SMS Sent,11/16/2024
93089,SMS Sent,12/12/2024
93089,SMS Sent,12/18/2024
93089,SMS Delivered,4/25/2025
93089,SMS Delivered,4/30/2025
93089,SMS Delivered,5/30/2025
93089,SMS Delivered,7/11/2025
93090,Email Delivered,12/7/2024
93090,Email Delivered,2/8/2025
93090,Email Sent,2/25/2025
93090,Email Sent,5/9/2025
93093,Email Delivered,12/22/2024
93093,Email Sent,3/17/2025
93101,SMS Delivered,11/18/2024
93101,Email Delivered,12/18/2024
93101,Email Read,12/18/2024
93101,Email Read,12/27/2024
93101,SMS Delivered,1/4/2025
93101,Email Delivered,1/15/2025
93101,SMS Sent,2/6/2025
93101,Email Delivered,3/13/2025
93101,SMS Delivered,4/11/2025
93101,Email Sent,4/12/2025
93101,Email Sent,5/21/2025
93101,SMS Sent,6/13/2025
93101,SMS Sent,7/7/2025
93101,SMS Delivered,7/10/2025
93101,Email Sent,7/28/2025
93101,Email Read,7/28/2025
93103,Email Delivered,10/29/2024
93103,SMS Delivered,10/31/2024
93103,Email Sent,11/8/2024
93103,SMS Delivered,11/15/2024
93103,SMS Sent,1/9/2025
93103,Email Delivered,1/13/2025
93103,Email Delivered,2/5/2025
93103,Email Read,3/27/2025
93103,Email Delivered,4/3/2025
93103,Email Sent,4/10/2025
93103,Email Read,4/15/2025
93103,SMS Sent,4/24/2025
93103,SMS Delivered,5/25/2025
93103,Email Sent,5/28/2025
93103,Email Read,6/5/2025
93103,SMS Sent,6/30/2025
93103,Email Delivered,7/14/2025
93103,SMS Sent,7/21/2025
93103,Email Sent,7/21/2025
93103,SMS Sent,7/23/2025
93103,Email Sent,7/23/2025
93111,Email Sent,11/2/2024
93111,Email Sent,11/5/2024
93111,SMS Delivered,11/18/2024
93111,Email Delivered,12/3/2024
93111,SMS Sent,12/3/2024
93111,Email Sent,12/16/2024
93111,Email Delivered,1/1/2025
93111,SMS Sent,1/3/2025
93111,Email Sent,3/21/2025
93111,SMS Sent,3/25/2025
93111,SMS Delivered,4/13/2025
93111,Email Sent,4/24/2025
93111,Email Delivered,6/8/2025
93111,SMS Sent,6/9/2025
93111,SMS Delivered,7/3/2025
93111,Email Delivered,7/8/2025
93111,Email Delivered,7/10/2025
93111,Email Delivered,7/17/2025
93120,Email Sent,1/18/2025
93120,Email Delivered,1/24/2025
93121,Email Delivered,12/30/2024
93121,Email Sent,5/2/2025
93121,Email Sent,6/7/2025
93123,Email Sent,10/17/2024
93123,Email Sent,10/29/2024
93123,SMS Sent,11/1/2024
93123,Email Delivered,11/17/2024
93123,Email Delivered,11/22/2024
93123,SMS Delivered,12/5/2024
93123,SMS Delivered,12/24/2024
93123,Email Sent,1/8/2025
93123,SMS Sent,1/15/2025
93123,SMS Delivered,2/1/2025
93123,Email Delivered,3/17/2025
93123,Email Sent,4/24/2025
93123,Email Delivered,4/24/2025
93123,Email Delivered,5/2/2025
93123,SMS Sent,6/7/2025
93123,SMS Sent,6/14/2025
93123,Email Delivered,7/27/2025
93127,SMS Delivered,12/30/2024
93127,SMS Sent,1/3/2025
93127,SMS Delivered,1/10/2025
93127,SMS Delivered,2/19/2025
93127,SMS Sent,5/1/2025
93127,SMS Sent,5/26/2025
93127,SMS Sent,6/1/2025
93127,SMS Sent,7/15/2025
93127,SMS Delivered,7/2/2025
93127,SMS Delivered,7/24/2025
93131,SMS Sent,11/26/2024
93131,SMS Delivered,7/26/2025
93133,Email Delivered,2/17/2025
93133,Email Delivered,7/14/2025
93143,SMS Sent,1/15/2025
93143,Email Read,2/6/2025
93143,Email Delivered,4/13/2025
93143,SMS Delivered,4/29/2025
93143,Email Sent,6/3/2025
93147,SMS Delivered,10/28/2024
93147,Email Sent,12/5/2024
93147,Email Sent,12/7/2024
93147,Email Delivered,12/19/2024
93147,SMS Sent,1/10/2025
93147,SMS Delivered,2/20/2025
93147,Email Sent,3/15/2025
93147,Email Delivered,3/20/2025
93147,Email Sent,4/20/2025
93147,SMS Sent,5/10/2025
93147,SMS Sent,5/11/2025
93147,Email Delivered,5/30/2025
93147,SMS Sent,7/27/2025
93147,SMS Delivered,7/17/2025
93154,Email Delivered,2/28/2025
93154,Email Sent,7/22/2025
93155,SMS Sent,11/14/2024
93155,SMS Delivered,11/23/2024
93155,Email Sent,11/25/2024
93155,Email Delivered,11/25/2024
93155,Email Sent,1/2/2025
93155,SMS Delivered,1/18/2025
93155,SMS Sent,2/6/2025
93155,SMS Sent,2/28/2025
93155,SMS Delivered,3/12/2025
93155,Email Delivered,5/19/2025
93155,SMS Sent,5/25/2025
93155,SMS Sent,6/1/2025
93155,SMS Delivered,6/3/2025
93155,Email Delivered,6/13/2025
93155,SMS Delivered,6/18/2025
93155,Email Sent,6/21/2025
93155,Email Sent,6/29/2025
93155,Email Delivered,7/16/2025
93155,Email Sent,7/18/2025
93155,Email Delivered,7/6/2025
93159,SMS Delivered,12/15/2024
93159,SMS Sent,1/18/2025
93159,SMS Sent,1/27/2025
93159,Email Sent,2/5/2025
93159,SMS Delivered,2/20/2025
93159,Email Sent,3/22/2025
93159,Email Delivered,3/28/2025
93159,Email Delivered,5/18/2025
93159,Email Sent,6/10/2025
93159,Email Delivered,6/11/2025
93159,Email Sent,6/16/2025
93159,Email Sent,6/23/2025
93159,Email Delivered,7/8/2025
93162,SMS Sent,11/17/2024
93162,SMS Delivered,1/9/2025
93162,Email Sent,2/16/2025
93162,SMS Sent,2/25/2025
93162,Email Delivered,4/6/2025
93162,Email Delivered,5/10/2025
93162,Email Sent,5/17/2025
93162,SMS Delivered,6/9/2025
93162,Email Sent,7/14/2025
93170,Email Sent,2/9/2025
93170,Email Read,6/12/2025
93170,Email Delivered,7/4/2025
93175,SMS Delivered,12/17/2024
93175,SMS Delivered,1/17/2025
93175,Email Delivered,1/22/2025
93175,Email Sent,1/24/2025
93175,SMS Sent,2/16/2025
93175,SMS Sent,2/21/2025
93175,Email Delivered,2/28/2025
93175,Email Sent,3/24/2025
93175,SMS Delivered,5/2/2025
93175,Email Delivered,5/8/2025
93175,Email Sent,5/10/2025
93175,Email Sent,7/20/2025
93175,Email Delivered,7/4/2025
93175,Email Delivered,7/26/2025
93175,SMS Delivered,7/27/2025
93177,SMS Delivered,4/15/2025
93177,SMS Sent,6/19/2025
93189,SMS Sent,12/26/2024
93189,Email Sent,12/30/2024
93189,Email Delivered,4/12/2025
93191,Email Sent,10/16/2024
93191,SMS Delivered,10/23/2024
93191,SMS Delivered,10/25/2024
93191,Email Read,10/31/2024
93191,Email Sent,11/1/2024
93191,Email Sent,11/27/2024
93191,SMS Sent,11/28/2024
93191,Email Delivered,12/11/2024
93191,SMS Sent,12/21/2024
93191,Email Sent,2/14/2025
93191,Email Delivered,2/17/2025
93191,Email Delivered,2/27/2025
93191,Email Read,3/29/2025
93191,SMS Sent,3/31/2025
93191,SMS Delivered,4/17/2025
93191,Email Delivered,5/25/2025
93191,Email Delivered,6/7/2025
93191,SMS Sent,7/2/2025
93191,Email Delivered,7/21/2025
93197,Email Delivered,10/15/2024
93197,SMS Delivered,10/20/2024
93197,Email Delivered,10/23/2024
93197,SMS Sent,11/6/2024
93197,SMS Delivered,1/1/2025
93197,SMS Sent,1/20/2025
93197,Email Sent,3/9/2025
93197,SMS Delivered,3/9/2025
93197,Email Sent,6/3/2025
93197,SMS Delivered,6/3/2025
93197,SMS Sent,7/27/2025
93199,SMS Sent,2/8/2025
93201,Email Delivered,1/21/2025
93201,Email Read,2/17/2025
93210,SMS Delivered,11/2/2024
93210,SMS Delivered,11/19/2024
93210,Email Delivered,12/17/2024
93210,Email Sent,1/24/2025
93210,SMS Sent,1/27/2025
93210,Email Sent,2/4/2025
93210,Email Sent,2/19/2025
93210,Email Delivered,2/28/2025
93210,Email Delivered,4/25/2025
93210,SMS Sent,5/7/2025
93210,SMS Delivered,5/8/2025
93210,Email Delivered,5/27/2025
93210,Email Delivered,6/5/2025
93210,Email Sent,6/8/2025
93210,SMS Sent,6/27/2025
93210,SMS Delivered,7/2/2025
93210,Email Sent,7/17/2025
93210,Email Delivered,7/27/2025
93210,SMS Sent,7/27/2025
93211,SMS Delivered,11/2/2024
93211,Email Delivered,11/3/2024
93211,Email Delivered,11/5/2024
93211,Email Sent,11/17/2024
93211,SMS Sent,11/20/2024
93211,Email Sent,11/26/2024
93211,SMS Delivered,12/26/2024
93211,SMS Delivered,3/16/2025
93211,Email Sent,3/25/2025
93211,SMS Sent,3/30/2025
93211,SMS Delivered,4/13/2025
93211,Email Delivered,5/16/2025
93211,SMS Sent,6/2/2025
93211,Email Delivered,6/11/2025
93211,Email Delivered,6/15/2025
93211,SMS Delivered,6/20/2025
93211,SMS Sent,6/29/2025
93211,Email Sent,7/2/2025
93211,Email Sent,7/9/2025
93220,SMS Sent,3/27/2025
93220,Email Sent,6/26/2025
93221,Email Sent,12/18/2024
93221,Email Delivered,2/3/2025
93221,Email Delivered,4/24/2025
93221,Email Sent,5/21/2025
93223,SMS Sent,2/9/2025
93223,SMS Sent,4/8/2025
93223,SMS Sent,7/19/2025
93227,SMS Sent,10/28/2024
93227,Email Sent,1/7/2025
93227,SMS Sent,1/16/2025
93227,Email Delivered,2/10/2025
93227,SMS Delivered,2/14/2025
93227,SMS Sent,3/5/2025
93227,Email Sent,4/7/2025
93227,SMS Sent,4/17/2025
93227,SMS Delivered,4/29/2025
93227,Email Sent,5/30/2025
93227,Email Delivered,6/3/2025
93227,Email Sent,6/27/2025
93227,Email Delivered,6/28/2025
93227,Email Sent,7/6/2025
93227,Email Sent,7/11/2025
93227,Email Delivered,7/24/2025
93228,Email Sent,11/22/2024
93228,Email Delivered,3/26/2025
93228,Email Sent,5/5/2025
93228,Email Sent,5/20/2025
93228,Email Delivered,5/25/2025
93228,Email Sent,6/2/2025
93228,Email Sent,7/10/2025
93228,Email Sent,7/21/2025
93228,Email Delivered,7/27/2025
93233,Email Delivered,11/3/2024
93233,Email Sent,12/14/2024
93236,SMS Delivered,11/17/2024
93236,Email Sent,11/25/2024
93236,SMS Delivered,1/7/2025
93236,Email Delivered,2/21/2025
93236,SMS Delivered,5/13/2025
93236,SMS Sent,7/2/2025
93236,SMS Sent,7/10/2025
93236,SMS Sent,7/14/2025
93237,SMS Sent,11/25/2024
93237,Email Delivered,1/27/2025
93237,Email Read,2/11/2025
93237,Email Sent,3/28/2025
93237,SMS Sent,4/30/2025
93237,SMS Delivered,5/12/2025
93237,SMS Delivered,6/25/2025
93237,SMS Delivered,7/3/2025
93237,SMS Sent,7/7/2025
93238,Email Sent,11/21/2024
93239,SMS Delivered,11/13/2024
93239,Email Sent,11/22/2024
93239,Email Sent,12/9/2024
93239,Email Sent,12/9/2024
93239,SMS Sent,1/16/2025
93239,Email Delivered,2/14/2025
93239,SMS Sent,2/17/2025
93239,SMS Sent,2/24/2025
93239,Email Delivered,4/17/2025
93239,Email Delivered,4/27/2025
93239,Email Delivered,5/8/2025
93239,SMS Delivered,5/25/2025
93239,SMS Sent,5/26/2025
93239,SMS Delivered,5/31/2025
93239,SMS Delivered,7/3/2025
93239,Email Delivered,7/14/2025
93239,Email Sent,7/20/2025
93239,Email Sent,7/25/2025
93239,Email Sent,7/27/2025
93239,Email Delivered,7/22/2025
93244,SMS Delivered,10/19/2024
93244,SMS Sent,11/2/2024
93244,SMS Delivered,11/28/2024
93244,Email Sent,12/5/2024
93244,SMS Sent,12/31/2024
93244,SMS Delivered,1/6/2025
93244,SMS Delivered,1/11/2025
93244,SMS Sent,1/22/2025
93244,SMS Delivered,2/6/2025
93244,SMS Sent,2/19/2025
93244,Email Delivered,4/28/2025
93244,SMS Delivered,5/12/2025
93244,SMS Sent,5/29/2025
93244,SMS Delivered,7/17/2025
93244,SMS Sent,7/22/2025
93244,Email Sent,7/4/2025
93246,SMS Delivered,1/8/2025
93246,SMS Sent,2/10/2025
93246,SMS Sent,2/26/2025
93246,SMS Sent,2/27/2025
93246,SMS Sent,4/24/2025
93246,SMS Delivered,5/7/2025
93246,SMS Sent,5/24/2025
93246,SMS Delivered,5/28/2025
93246,SMS Delivered,7/24/2025
93246,SMS Sent,7/1/2025
93246,SMS Delivered,7/23/2025
93247,Email Read,11/11/2024
93247,Email Sent,11/13/2024
93247,Email Delivered,11/22/2024
93247,Email Sent,1/23/2025
93247,Email Delivered,2/19/2025
93247,SMS Delivered,3/8/2025
93247,SMS Delivered,3/25/2025
93247,Email Read,3/26/2025
93247,Email Sent,4/5/2025
93247,Email Delivered,4/9/2025
93247,Email Read,4/9/2025
93247,SMS Delivered,4/20/2025
93247,Email Delivered,5/5/2025
93247,SMS Sent,6/2/2025
93247,Email Delivered,6/9/2025
93247,SMS Sent,7/1/2025
93247,SMS Delivered,7/18/2025
93247,Email Delivered,7/20/2025
93247,SMS Sent,7/1/2025
93247,Email Sent,7/11/2025
93249,Email Sent,10/30/2024
93249,Email Delivered,11/10/2024
93249,Email Sent,11/29/2024
93249,Email Sent,12/11/2024
93249,Email Delivered,12/29/2024
